Name,ExpectedLocations,Path
dbgcore.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\systemreset.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\systemreset.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\systemreset.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\systemreset.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\systemreset.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\systemreset.exe
dbgcore.dll,%programfiles%\microsoft office\root\office%version%,%system32%\systemreset.exe
dbgcore.dll,%system32%,%system32%\systemreset.exe
dbgcore.dll,%syswow64%,%system32%\systemreset.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\werfault.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\werfault.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\werfault.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\werfault.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\werfault.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\werfault.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\werfault.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\werfault.exe
dbgcore.dll,%programfiles%\microsoft office\root\office%version%,%system32%\werfault.exe
dbgcore.dll,%system32%,%system32%\werfault.exe
dbgcore.dll,%syswow64%,%system32%\werfault.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\arm,%system32%\werfaultsecure.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\arm\srcsrv,%system32%\werfaultsecure.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\arm64,%system32%\werfaultsecure.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\arm64\srcsrv,%system32%\werfaultsecure.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\x64,%system32%\werfaultsecure.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\x64\srcsrv,%system32%\werfaultsecure.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\x86,%system32%\werfaultsecure.exe
dbgcore.dll,%programfiles%\windows kits\10\debuggers\x86\srcsrv,%system32%\werfaultsecure.exe
dbgcore.dll,%programfiles%\microsoft office\root\office%version%,%system32%\werfaultsecure.exe
dbgcore.dll,%system32%,%system32%\werfaultsecure.exe
dbgcore.dll,%syswow64%,%system32%\werfaultsecure.exe
proximityservicepal.dll,%system32%,%system32%\proximityuxhost.exe
ksuser.dll,%system32%,%system32%\mfpmp.exe
ksuser.dll,%syswow64%,%system32%\mfpmp.exe
ksuser.dll,%system32%,%system32%\osk.exe
ksuser.dll,%syswow64%,%system32%\osk.exe
comdlg32.dll,%system32%,%system32%\certreq.exe
comdlg32.dll,%syswow64%,%system32%\certreq.exe
comdlg32.dll,%system32%,%system32%\notepad.exe
comdlg32.dll,%syswow64%,%system32%\notepad.exe
fhcfg.dll,%system32%,%system32%\filehistory.exe
fhcfg.dll,%syswow64%,%system32%\filehistory.exe
networkexplorer.dll,%system32%,%system32%\certreq.exe
networkexplorer.dll,%syswow64%,%system32%\certreq.exe
networkexplorer.dll,%system32%,%system32%\notepad.exe
networkexplorer.dll,%syswow64%,%system32%\notepad.exe
uiribbon.dll,%system32%,%system32%\wordpad.exe
uiribbon.dll,%syswow64%,%system32%\wordpad.exe
coredplus.dll,%system32%,%system32%\omadmclient.exe
opcservices.dll,%system32%,%system32%\proximityuxhost.exe
opcservices.dll,%syswow64%,%system32%\proximityuxhost.exe
dpx.dll,%system32%,%system32%\lpksetup.exe
dpx.dll,%syswow64%,%system32%\lpksetup.exe
dpx.dll,%system32%,%system32%\wusa.exe
dpx.dll,%syswow64%,%system32%\wusa.exe
wlancfg.dll,%system32%,%system32%\netsh.exe
wlancfg.dll,%syswow64%,%system32%\netsh.exe
dui70.dll,%system32%,%system32%\bdeunlock.exe
dui70.dll,%syswow64%,%system32%\bdeunlock.exe
dui70.dll,%system32%,%system32%\camerasettings.exe
dui70.dll,%syswow64%,%system32%\camerasettings.exe
dui70.dll,%system32%,%system32%\certreq.exe
dui70.dll,%syswow64%,%system32%\certreq.exe
dui70.dll,%system32%,%system32%\dmnotificationbroker.exe
dui70.dll,%syswow64%,%system32%\dmnotificationbroker.exe
dui70.dll,%system32%,%system32%\dpapimig.exe
dui70.dll,%syswow64%,%system32%\dpapimig.exe
dui70.dll,%system32%,%system32%\licensingui.exe
dui70.dll,%syswow64%,%system32%\licensingui.exe
dui70.dll,%system32%,%system32%\optionalfeatures.exe
dui70.dll,%syswow64%,%system32%\optionalfeatures.exe
dui70.dll,%system32%,%system32%\osk.exe
dui70.dll,%syswow64%,%system32%\osk.exe
dui70.dll,%system32%,%system32%\passwordonwakesettingflyout.exe
dui70.dll,%syswow64%,%system32%\passwordonwakesettingflyout.exe
dui70.dll,%system32%,%system32%\phoneactivate.exe
dui70.dll,%syswow64%,%system32%\phoneactivate.exe
dui70.dll,%system32%,%system32%\proximityuxhost.exe
dui70.dll,%syswow64%,%system32%\proximityuxhost.exe
dui70.dll,%system32%,%system32%\rasphone.exe
dui70.dll,%syswow64%,%system32%\rasphone.exe
dui70.dll,%system32%,%system32%\sessionmsg.exe
dui70.dll,%syswow64%,%system32%\sessionmsg.exe
dui70.dll,%system32%,%system32%\sethc.exe
dui70.dll,%syswow64%,%system32%\sethc.exe
dui70.dll,%system32%,%system32%\sysreseterr.exe
dui70.dll,%syswow64%,%system32%\sysreseterr.exe
dui70.dll,%system32%,%system32%\systemsettingsadminflows.exe
dui70.dll,%syswow64%,%system32%\systemsettingsadminflows.exe
dui70.dll,%system32%,%system32%\systemsettingsremovedevice.exe
dui70.dll,%syswow64%,%system32%\systemsettingsremovedevice.exe
dui70.dll,%system32%,%system32%\utilman.exe
dui70.dll,%syswow64%,%system32%\utilman.exe
dui70.dll,%system32%,%system32%\windowsactiondialog.exe
dui70.dll,%syswow64%,%system32%\windowsactiondialog.exe
dui70.dll,%system32%,%system32%\wlrmdr.exe
dui70.dll,%syswow64%,%system32%\wlrmdr.exe
twinapi.dll,%system32%,%system32%\dataexchangehost.exe
twinapi.dll,%syswow64%,%system32%\dataexchangehost.exe
twinapi.dll,%system32%,%system32%\rasphone.exe
twinapi.dll,%syswow64%,%system32%\rasphone.exe
twinapi.dll,%system32%,%system32%\rdpclip.exe
twinapi.dll,%syswow64%,%system32%\rdpclip.exe
twinapi.dll,%system32%,%programfiles%\microsoft\edge\application\msedge.exe
twinapi.dll,%syswow64%,%programfiles%\microsoft\edge\application\msedge.exe
twinapi.dll,%system32%,%programfiles%\microsoft office\root\office%version%\excel.exe
twinapi.dll,%syswow64%,%programfiles%\microsoft office\root\office%version%\excel.exe
twinapi.dll,%system32%,%programfiles%\microsoft office\root\office%version%\powerpnt.exe
twinapi.dll,%syswow64%,%programfiles%\microsoft office\root\office%version%\powerpnt.exe
twinapi.dll,%system32%,%programfiles%\microsoft office\root\office%version%\winword.exe
twinapi.dll,%syswow64%,%programfiles%\microsoft office\root\office%version%\winword.exe
dwrite.dll,%system32%,%system32%\cttune.exe
dwrite.dll,%syswow64%,%system32%\cttune.exe
dwrite.dll,%system32%,%system32%\dataexchangehost.exe
dwrite.dll,%syswow64%,%system32%\dataexchangehost.exe
dwrite.dll,%system32%,%system32%\gamepanel.exe
dwrite.dll,%syswow64%,%system32%\gamepanel.exe
ieadvpack.dll,%system32%,%system32%\ie4uinit.exe
ieadvpack.dll,%syswow64%,%system32%\ie4uinit.exe
wlanapi.dll,%system32%,%system32%\legacynetuxhost.exe
wlanapi.dll,%syswow64%,%system32%\legacynetuxhost.exe
wlanapi.dll,%system32%,%system32%\netsh.exe
wlanapi.dll,%syswow64%,%system32%\netsh.exe
wlanapi.dll,%system32%,%system32%\wifitask.exe
wlanapi.dll,%syswow64%,%system32%\wifitask.exe
ninput.dll,%system32%,%system32%\multidigimon.exe
ninput.dll,%syswow64%,%system32%\multidigimon.exe
ninput.dll,%system32%,%system32%\tabcal.exe
ninput.dll,%syswow64%,%system32%\tabcal.exe
srvcli.dll,%system32%,%system32%\change.exe
srvcli.dll,%syswow64%,%system32%\change.exe
srvcli.dll,%system32%,%system32%\chglogon.exe
srvcli.dll,%syswow64%,%system32%\chglogon.exe
srvcli.dll,%system32%,%system32%\chgport.exe
srvcli.dll,%syswow64%,%system32%\chgport.exe
srvcli.dll,%system32%,%system32%\dcdiag.exe
srvcli.dll,%syswow64%,%system32%\dcdiag.exe
srvcli.dll,%system32%,%system32%\dsdbutil.exe
srvcli.dll,%syswow64%,%system32%\dsdbutil.exe
srvcli.dll,%system32%,%system32%\driverquery.exe
srvcli.dll,%syswow64%,%system32%\driverquery.exe
srvcli.dll,%system32%,%system32%\eventcreate.exe
srvcli.dll,%syswow64%,%system32%\eventcreate.exe
srvcli.dll,%system32%,%system32%\getmac.exe
srvcli.dll,%syswow64%,%system32%\getmac.exe
srvcli.dll,%system32%,%system32%\gpresult.exe
srvcli.dll,%syswow64%,%system32%\gpresult.exe
srvcli.dll,%system32%,%system32%\ksetup.exe
srvcli.dll,%syswow64%,%system32%\ksetup.exe
srvcli.dll,%system32%,%system32%\net.exe
srvcli.dll,%syswow64%,%system32%\net.exe
srvcli.dll,%system32%,%system32%\net1.exe
srvcli.dll,%syswow64%,%system32%\net1.exe
srvcli.dll,%system32%,%system32%\netdom.exe
srvcli.dll,%syswow64%,%system32%\netdom.exe
srvcli.dll,%system32%,%system32%\ntdsutil.exe
srvcli.dll,%syswow64%,%system32%\ntdsutil.exe
srvcli.dll,%system32%,%system32%\openfiles.exe
srvcli.dll,%syswow64%,%system32%\openfiles.exe
srvcli.dll,%system32%,%system32%\query.exe
srvcli.dll,%syswow64%,%system32%\query.exe
srvcli.dll,%system32%,%system32%\quser.exe
srvcli.dll,%syswow64%,%system32%\quser.exe
srvcli.dll,%system32%,%system32%\qwinsta.exe
srvcli.dll,%syswow64%,%system32%\qwinsta.exe
srvcli.dll,%system32%,%system32%\reset.exe
srvcli.dll,%syswow64%,%system32%\reset.exe
srvcli.dll,%system32%,%system32%\rwinsta.exe
srvcli.dll,%syswow64%,%system32%\rwinsta.exe
srvcli.dll,%system32%,%system32%\shrpubw.exe
srvcli.dll,%syswow64%,%system32%\shrpubw.exe
srvcli.dll,%system32%,%system32%\spaceagent.exe
srvcli.dll,%syswow64%,%system32%\spaceagent.exe
srvcli.dll,%system32%,%system32%\systempropertiesadvanced.exe
srvcli.dll,%syswow64%,%system32%\systempropertiesadvanced.exe
srvcli.dll,%system32%,%system32%\taskkill.exe
srvcli.dll,%syswow64%,%system32%\taskkill.exe
srvcli.dll,%system32%,%system32%\tasklist.exe
srvcli.dll,%syswow64%,%system32%\tasklist.exe
srvcli.dll,%system32%,%system32%\tscon.exe
srvcli.dll,%syswow64%,%system32%\tscon.exe
srvcli.dll,%system32%,%system32%\tskill.exe
srvcli.dll,%syswow64%,%system32%\tskill.exe
srvcli.dll,%system32%,%system32%\waitfor.exe
srvcli.dll,%syswow64%,%system32%\waitfor.exe
srvcli.dll,%system32%,%system32%\wbengine.exe
srvcli.dll,%syswow64%,%system32%\wbengine.exe
osksupport.dll,%system32%,%system32%\osk.exe
scecli.dll,%system32%,%system32%\convert.exe
scecli.dll,%syswow64%,%system32%\convert.exe
scecli.dll,%system32%,%system32%\secedit.exe
scecli.dll,%syswow64%,%system32%\secedit.exe
wwapi.dll,%system32%,%system32%\netsh.exe
wwapi.dll,%syswow64%,%system32%\netsh.exe
fvewiz.dll,%system32%,%system32%\bitlockerwizard.exe
fvewiz.dll,%system32%,%system32%\bitlockerwizardelev.exe
cryptsp.dll,%system32%,%system32%\bcdedit.exe
cryptsp.dll,%syswow64%,%system32%\bcdedit.exe
cryptsp.dll,%system32%,%system32%\disksnapshot.exe
cryptsp.dll,%syswow64%,%system32%\disksnapshot.exe
cryptsp.dll,%system32%,%system32%\genvalobj.exe
cryptsp.dll,%syswow64%,%system32%\genvalobj.exe
cryptsp.dll,%system32%,%system32%\omadmclient.exe
cryptsp.dll,%syswow64%,%system32%\omadmclient.exe
cryptsp.dll,%system32%,%system32%\rmactivate.exe
cryptsp.dll,%syswow64%,%system32%\rmactivate.exe
cryptsp.dll,%system32%,%system32%\rmactivate_isv.exe
cryptsp.dll,%syswow64%,%system32%\rmactivate_isv.exe
cryptsp.dll,%system32%,%system32%\rmactivate_ssp.exe
cryptsp.dll,%syswow64%,%system32%\rmactivate_ssp.exe
cryptsp.dll,%system32%,%system32%\rmactivate_ssp_isv.exe
cryptsp.dll,%syswow64%,%system32%\rmactivate_ssp_isv.exe
cryptsp.dll,%system32%,%system32%\werfault.exe
cryptsp.dll,%syswow64%,%system32%\werfault.exe
ntdsapi.dll,%system32%,%system32%\certutil.exe
ntdsapi.dll,%syswow64%,%system32%\certutil.exe
ntdsapi.dll,%system32%,%system32%\cipher.exe
ntdsapi.dll,%syswow64%,%system32%\cipher.exe
ntdsapi.dll,%system32%,%system32%\dcdiag.exe
ntdsapi.dll,%syswow64%,%system32%\dcdiag.exe
ntdsapi.dll,%system32%,%system32%\dfsrdiag.exe
ntdsapi.dll,%syswow64%,%system32%\dfsrdiag.exe
ntdsapi.dll,%system32%,%system32%\dnscmd.exe
ntdsapi.dll,%syswow64%,%system32%\dnscmd.exe
ntdsapi.dll,%system32%,%system32%\dsacls.exe
ntdsapi.dll,%syswow64%,%system32%\dsacls.exe
ntdsapi.dll,%system32%,%system32%\dsadd.exe
ntdsapi.dll,%syswow64%,%system32%\dsadd.exe
ntdsapi.dll,%system32%,%system32%\dsdbutil.exe
ntdsapi.dll,%syswow64%,%system32%\dsdbutil.exe
ntdsapi.dll,%system32%,%system32%\dsget.exe
ntdsapi.dll,%syswow64%,%system32%\dsget.exe
ntdsapi.dll,%system32%,%system32%\dsmgmt.exe
ntdsapi.dll,%syswow64%,%system32%\dsmgmt.exe
ntdsapi.dll,%system32%,%system32%\dsquery.exe
ntdsapi.dll,%syswow64%,%system32%\dsquery.exe
ntdsapi.dll,%system32%,%system32%\gpresult.exe
ntdsapi.dll,%syswow64%,%system32%\gpresult.exe
ntdsapi.dll,%system32%,%system32%\licmgr.exe
ntdsapi.dll,%syswow64%,%system32%\licmgr.exe
ntdsapi.dll,%system32%,%system32%\netdom.exe
ntdsapi.dll,%syswow64%,%system32%\netdom.exe
ntdsapi.dll,%system32%,%system32%\nltest.exe
ntdsapi.dll,%syswow64%,%system32%\nltest.exe
ntdsapi.dll,%system32%,%system32%\ntdsutil.exe
ntdsapi.dll,%syswow64%,%system32%\ntdsutil.exe
ntdsapi.dll,%system32%,%system32%\rendom.exe
ntdsapi.dll,%syswow64%,%system32%\rendom.exe
ntdsapi.dll,%system32%,%system32%\repadmin.exe
ntdsapi.dll,%syswow64%,%system32%\repadmin.exe
ntdsapi.dll,%system32%,%system32%\setspn.exe
ntdsapi.dll,%syswow64%,%system32%\setspn.exe
ntdsapi.dll,%system32%,%system32%\w32tm.exe
ntdsapi.dll,%syswow64%,%system32%\w32tm.exe
oleacc.dll,%system32%,%system32%\bootim.exe
oleacc.dll,%syswow64%,%system32%\bootim.exe
oleacc.dll,%system32%,%system32%\cttune.exe
oleacc.dll,%syswow64%,%system32%\cttune.exe
oleacc.dll,%system32%,%system32%\devicepairingwizard.exe
oleacc.dll,%syswow64%,%system32%\devicepairingwizard.exe
oleacc.dll,%system32%,%system32%\easeofaccessdialog.exe
oleacc.dll,%syswow64%,%system32%\easeofaccessdialog.exe
oleacc.dll,%system32%,%system32%\fsquirt.exe
oleacc.dll,%syswow64%,%system32%\fsquirt.exe
oleacc.dll,%system32%,%system32%\magnify.exe
oleacc.dll,%syswow64%,%system32%\magnify.exe
oleacc.dll,%system32%,%system32%\optionalfeatures.exe
oleacc.dll,%syswow64%,%system32%\optionalfeatures.exe
oleacc.dll,%system32%,%system32%\osk.exe
oleacc.dll,%syswow64%,%system32%\osk.exe
oleacc.dll,%system32%,%system32%\psr.exe
oleacc.dll,%syswow64%,%system32%\psr.exe
oleacc.dll,%system32%,%system32%\sethc.exe
oleacc.dll,%syswow64%,%system32%\sethc.exe
oleacc.dll,%system32%,%system32%\snippingtool.exe
oleacc.dll,%syswow64%,%system32%\snippingtool.exe
oleacc.dll,%system32%,%system32%\utilman.exe
oleacc.dll,%syswow64%,%system32%\utilman.exe
oleacc.dll,%system32%,%system32%\wmpdmc.exe
oleacc.dll,%syswow64%,%system32%\wmpdmc.exe
sppcext.dll,%system32%,%system32%\phoneactivate.exe
sppcext.dll,%syswow64%,%system32%\phoneactivate.exe
ntlmshared.dll,%system32%,%system32%\at.exe
ntlmshared.dll,%syswow64%,%system32%\at.exe
iedkcs32.dll,%system32%,%system32%\ie4uinit.exe
iedkcs32.dll,%syswow64%,%system32%\ie4uinit.exe
rpcnsh.dll,%system32%,%system32%\netsh.exe
rpcnsh.dll,%syswow64%,%system32%\netsh.exe
wcmapi.dll,%system32%,%system32%\netsh.exe
wcmapi.dll,%syswow64%,%system32%\netsh.exe
ndfapi.dll,%system32%,%system32%\msra.exe
ndfapi.dll,%syswow64%,%system32%\msra.exe
ndfapi.dll,%system32%,%system32%\netsh.exe
ndfapi.dll,%syswow64%,%system32%\netsh.exe
ndfapi.dll,%system32%,%system32%\dpiscaling.exe
ndfapi.dll,%syswow64%,%system32%\dpiscaling.exe
ndfapi.dll,%system32%,%system32%\slui.exe
ndfapi.dll,%syswow64%,%system32%\slui.exe
mfplat.dll,%system32%,%system32%\mdeserver.exe
mfplat.dll,%syswow64%,%system32%\mdeserver.exe
mfplat.dll,%system32%,%system32%\mfpmp.exe
mfplat.dll,%syswow64%,%system32%\mfpmp.exe
aepic.dll,%system32%,%system32%\psr.exe
aepic.dll,%syswow64%,%system32%\psr.exe
ncrypt.dll,%system32%,%system32%\certreq.exe
ncrypt.dll,%syswow64%,%system32%\certreq.exe
ncrypt.dll,%system32%,%system32%\certutil.exe
ncrypt.dll,%syswow64%,%system32%\certutil.exe
ncrypt.dll,%system32%,%system32%\clipup.exe
ncrypt.dll,%syswow64%,%system32%\clipup.exe
ncrypt.dll,%system32%,%system32%\dmcertinst.exe
ncrypt.dll,%syswow64%,%system32%\dmcertinst.exe
ncrypt.dll,%system32%,%system32%\dnscmd.exe
ncrypt.dll,%syswow64%,%system32%\dnscmd.exe
ncrypt.dll,%system32%,%system32%\dsregcmd.exe
ncrypt.dll,%syswow64%,%system32%\dsregcmd.exe
ncrypt.dll,%system32%,%system32%\filehistory.exe
ncrypt.dll,%syswow64%,%system32%\filehistory.exe
ncrypt.dll,%system32%,%system32%\sgrmbroker.exe
ncrypt.dll,%syswow64%,%system32%\sgrmbroker.exe
ifmon.dll,%system32%,%system32%\netsh.exe
ifmon.dll,%syswow64%,%system32%\netsh.exe
msvcr100.dll,%system32%,%programfiles%\java\jre%version%\bin\javacpl.exe
msvcr100.dll,%syswow64%,%programfiles%\java\jre%version%\bin\javacpl.exe
efsadu.dll,%system32%,%system32%\efsui.exe
efsadu.dll,%syswow64%,%system32%\efsui.exe
efsadu.dll,%system32%,%system32%\rekeywiz.exe
efsadu.dll,%syswow64%,%system32%\rekeywiz.exe
dmpushproxy.dll,%system32%,%system32%\dmcfghost.exe
dmpushproxy.dll,%syswow64%,%system32%\dmcfghost.exe
dmpushproxy.dll,%system32%,%system32%\omadmrpc.exe
dmpushproxy.dll,%syswow64%,%system32%\omadmrpc.exe
fhsvcctl.dll,%system32%,%system32%\fhmanagew.exe
linkinfo.dll,%system32%,%system32%\certreq.exe
linkinfo.dll,%syswow64%,%system32%\certreq.exe
fastprox.dll,%system32%\wbem,%system32%\cttune.exe
fastprox.dll,%syswow64%\wbem,%system32%\cttune.exe
fastprox.dll,%system32%\wbem,%system32%\devicecensus.exe
fastprox.dll,%syswow64%\wbem,%system32%\devicecensus.exe
fastprox.dll,%system32%\wbem,%system32%\driverquery.exe
fastprox.dll,%syswow64%\wbem,%system32%\driverquery.exe
fastprox.dll,%system32%\wbem,%system32%\getmac.exe
fastprox.dll,%syswow64%\wbem,%system32%\getmac.exe
fastprox.dll,%system32%\wbem,%system32%\licensingdiag.exe
fastprox.dll,%syswow64%\wbem,%system32%\licensingdiag.exe
fastprox.dll,%system32%\wbem,%system32%\msinfo32.exe
fastprox.dll,%syswow64%\wbem,%system32%\msinfo32.exe
fastprox.dll,%system32%\wbem,%system32%\stordiag.exe
fastprox.dll,%syswow64%\wbem,%system32%\stordiag.exe
fastprox.dll,%system32%\wbem,%system32%\systeminfo.exe
fastprox.dll,%syswow64%\wbem,%system32%\systeminfo.exe
fastprox.dll,%system32%\wbem,%system32%\tasklist.exe
fastprox.dll,%syswow64%\wbem,%system32%\tasklist.exe
fastprox.dll,%system32%\wbem,%programfiles%\microsoft\edge\application\msedge.exe
fastprox.dll,%syswow64%\wbem,%programfiles%\microsoft\edge\application\msedge.exe
wmidcom.dll,%system32%,%system32%\stordiag.exe
wmidcom.dll,%syswow64%,%system32%\stordiag.exe
d3dcompiler_47.dll,%programfiles%\windows kits\10\bin\%version%\x64,%system32%\dwm.exe
d3dcompiler_47.dll,%programfiles%\windows kits\10\bin\%version%\x86,%system32%\dwm.exe
d3dcompiler_47.dll,%programfiles%\windows kits\10\redist\d3d\x64,%system32%\dwm.exe
d3dcompiler_47.dll,%programfiles%\windows kits\10\redist\d3d\x86,%system32%\dwm.exe
d3dcompiler_47.dll,%programfiles%\wireshark,%system32%\dwm.exe
d3dcompiler_47.dll,%programfiles%\cisco systems\cisco jabber,%system32%\dwm.exe
d3dcompiler_47.dll,%programfiles%\microsoft\edge\application\%version%,%system32%\dwm.exe
d3dcompiler_47.dll,%system32%,%system32%\dwm.exe
d3dcompiler_47.dll,%syswow64%,%system32%\dwm.exe
vdsutil.dll,%system32%,%system32%\vdsldr.exe
vdsutil.dll,%syswow64%,%system32%\vdsldr.exe
ttdrecord.dll,%system32%,%system32%\tttracer.exe
ttdrecord.dll,%syswow64%,%system32%\tttracer.exe
version.dll,%system32%,%system32%\agentservice.exe
version.dll,%syswow64%,%system32%\agentservice.exe
version.dll,%system32%,%system32%\certutil.exe
version.dll,%syswow64%,%system32%\certutil.exe
version.dll,%system32%,%system32%\choice.exe
version.dll,%syswow64%,%system32%\choice.exe
version.dll,%system32%,%system32%\clip.exe
version.dll,%syswow64%,%system32%\clip.exe
version.dll,%system32%,%system32%\cmstp.exe
version.dll,%syswow64%,%system32%\cmstp.exe
version.dll,%system32%,%system32%\cofire.exe
version.dll,%syswow64%,%system32%\cofire.exe
version.dll,%system32%,%system32%\cscript.exe
version.dll,%syswow64%,%system32%\cscript.exe
version.dll,%system32%,%system32%\diskpart.exe
version.dll,%syswow64%,%system32%\diskpart.exe
version.dll,%system32%,%system32%\diskraid.exe
version.dll,%syswow64%,%system32%\diskraid.exe
version.dll,%system32%,%system32%\dism.exe
version.dll,%syswow64%,%system32%\dism.exe
version.dll,%system32%,%system32%\driverquery.exe
version.dll,%syswow64%,%system32%\driverquery.exe
version.dll,%system32%,%system32%\forfiles.exe
version.dll,%syswow64%,%system32%\forfiles.exe
version.dll,%system32%,%system32%\fxssvc.exe
